date,secao,secao_nome,saldo,admissoes,fonte
2015-09-01,O,Administração pública,-1072,4085,CAGED Antigo
2015-09-01,P,Educação,1406,34014,CAGED Antigo
2015-09-01,Q,Saúde humana e serviço social,4973,50771,CAGED Antigo
2015-09-01,R,"Artes, cultura e esporte",993,9922,CAGED Antigo
2015-09-01,S,Outros serviços,-875,29977,CAGED Antigo
2015-09-01,T,Serviços domésticos,-5,822,CAGED Antigo
2015-09-01,U,Organismos internacionais,-43,417,CAGED Antigo
2015-10-01,A,Agropecuária,-17018,68950,CAGED Antigo
2015-10-01,B,Indústria extrativa,-1755,2887,CAGED Antigo
2015-10-01,C,Indústria de transformação,-45958,178292,CAGED Antigo
2015-10-01,D,Eletricidade e gás,237,1200,CAGED Antigo
2015-10-01,E,"Água, esgoto e resíduos",-1828,4708,CAGED Antigo
2015-10-01,F,Construção,-52188,143798,CAGED Antigo
2015-10-01,G,Comércio e reparação,-4707,339803,CAGED Antigo
2015-10-01,H,Transporte e armazenagem,-6111,64493,CAGED Antigo
2015-10-01,I,Alojamento e alimentação,-5278,85303,CAGED Antigo
2015-10-01,J,Informação e comunicação,-3157,24566,CAGED Antigo
2015-10-01,K,Atividades financeiras,161,10499,CAGED Antigo
2015-10-01,L,Atividades imobiliárias,-903,4576,CAGED Antigo
2015-10-01,M,Atividades profissionais e científicas,-4375,33300,CAGED Antigo
2015-10-01,N,Atividades administrativas e serviços,-21208,164427,CAGED Antigo
2015-10-01,O,Administração pública,-545,3789,CAGED Antigo
2015-10-01,P,Educação,-1769,26516,CAGED Antigo
2015-10-01,Q,Saúde humana e serviço social,-1904,43092,CAGED Antigo
2015-10-01,R,"Artes, cultura e esporte",286,7901,CAGED Antigo
2015-10-01,S,Outros serviços,-1137,28271,CAGED Antigo
2015-10-01,T,Serviços domésticos,-107,645,CAGED Antigo
2015-10-01,U,Organismos internacionais,133,438,CAGED Antigo
2015-12-01,A,Agropecuária,-58368,39558,CAGED Antigo
2015-12-01,B,Indústria extrativa,-2484,2061,CAGED Antigo
2015-12-01,C,Indústria de transformação,-185917,91748,CAGED Antigo
2015-12-01,D,Eletricidade e gás,-682,934,CAGED Antigo
2015-12-01,E,"Água, esgoto e resíduos",-1726,4089,CAGED Antigo
2015-12-01,F,Construção,-109429,78339,CAGED Antigo
2015-12-01,G,Comércio e reparação,-41498,314310,CAGED Antigo
2015-12-01,H,Transporte e armazenagem,-31893,48069,CAGED Antigo
2015-12-01,I,Alojamento e alimentação,-6426,76838,CAGED Antigo
2015-12-01,J,Informação e comunicação,-5674,16876,CAGED Antigo
2015-12-01,K,Atividades financeiras,-2830,7686,CAGED Antigo
2015-12-01,L,Atividades imobiliárias,-1742,3158,CAGED Antigo
2015-12-01,M,Atividades profissionais e científicas,-15238,20636,CAGED Antigo
2015-12-01,N,Atividades administrativas e serviços,-20984,136682,CAGED Antigo
2015-12-01,O,Administração pública,-18483,3413,CAGED Antigo
2015-12-01,P,Educação,-64980,10491,CAGED Antigo
2015-12-01,Q,Saúde humana e serviço social,-7096,36180,CAGED Antigo
2015-12-01,R,"Artes, cultura e esporte",-1359,6774,CAGED Antigo
2015-12-01,S,Outros serviços,-18714,18595,CAGED Antigo
2015-12-01,T,Serviços domésticos,-396,338,CAGED Antigo
2015-12-01,U,Organismos internacionais,-289,256,CAGED Antigo
2016-01-01,A,Agropecuária,8546,77376,CAGED Antigo
2016-01-01,B,Indústria extrativa,-2132,2886,CAGED Antigo
2016-01-01,C,Indústria de transformação,-16068,180096,CAGED Antigo
2016-01-01,D,Eletricidade e gás,43,1090,CAGED Antigo
2016-01-01,E,"Água, esgoto e resíduos",-846,5622,CAGED Antigo
2016-01-01,F,Construção,-2660,144155,CAGED Antigo
2016-01-01,G,Comércio e reparação,-69516,294651,CAGED Antigo
2016-01-01,H,Transporte e armazenagem,-16363,55420,CAGED Antigo
2016-01-01,I,Alojamento e alimentação,-2461,86889,CAGED Antigo
2016-01-01,J,Informação e comunicação,156,22873,CAGED Antigo
2016-01-01,K,Atividades financeiras,748,11277,CAGED Antigo
2016-01-01,L,Atividades imobiliárias,227,4761,CAGED Antigo
2016-01-01,M,Atividades profissionais e científicas,2666,35512,CAGED Antigo
2016-01-01,N,Atividades administrativas e serviços,-8661,161284,CAGED Antigo
2016-01-01,O,Administração pública,-252,4576,CAGED Antigo
2016-01-01,P,Educação,1722,34822,CAGED Antigo
2016-01-01,Q,Saúde humana e serviço social,2939,42271,CAGED Antigo
2016-01-01,R,"Artes, cultura e esporte",1168,9496,CAGED Antigo
2016-01-01,S,Outros serviços,976,29025,CAGED Antigo
2016-01-01,T,Serviços domésticos,-170,490,CAGED Antigo
2016-01-01,U,Organismos internacionais,244,468,CAGED Antigo
2016-02-01,A,Agropecuária,-3765,74546,CAGED Antigo
2016-02-01,B,Indústria extrativa,-1143,3385,CAGED Antigo
2016-02-01,C,Indústria de transformação,-26013,205202,CAGED Antigo
2016-02-01,D,Eletricidade e gás,117,1197,CAGED Antigo
2016-02-01,E,"Água, esgoto e resíduos",-1215,7393,CAGED Antigo
2016-02-01,F,Construção,-19551,138998,CAGED Antigo
2016-02-01,G,Comércio e reparação,-55623,295424,CAGED Antigo
2016-02-01,H,Transporte e armazenagem,-8962,64729,CAGED Antigo
2016-02-01,I,Alojamento e alimentação,-9796,85470,CAGED Antigo
2016-02-01,J,Informação e comunicação,-4493,21815,CAGED Antigo
2016-02-01,K,Atividades financeiras,-695,10138,CAGED Antigo
2016-02-01,L,Atividades imobiliárias,-624,4518,CAGED Antigo
2016-02-01,M,Atividades profissionais e científicas,-4815,31830,CAGED Antigo
2016-02-01,N,Atividades administrativas e serviços,-12878,156664,CAGED Antigo
2016-02-01,O,Administração pública,8563,13715,CAGED Antigo
2016-02-01,P,Educação,32471,72784,CAGED Antigo
2016-02-01,Q,Saúde humana e serviço social,2090,46621,CAGED Antigo
2016-02-01,R,"Artes, cultura e esporte",-815,7888,CAGED Antigo
2016-02-01,S,Outros serviços,2707,33437,CAGED Antigo
2016-02-01,T,Serviços domésticos,-144,466,CAGED Antigo
2016-02-01,U,Organismos internacionais,2,400,CAGED Antigo
2016-04-01,A,Agropecuária,7721,81201,CAGED Antigo
2016-04-01,B,Indústria extrativa,-818,3200,CAGED Antigo
2016-04-01,C,Indústria de transformação,-15711,198675,CAGED Antigo
2016-04-01,D,Eletricidade e gás,-337,977,CAGED Antigo
2016-04-01,E,"Água, esgoto e resíduos",67,7271,CAGED Antigo
2016-04-01,F,Construção,-17056,136596,CAGED Antigo
2016-04-01,G,Comércio e reparação,-30423,311064,CAGED Antigo
2016-04-01,H,Transporte e armazenagem,-177,66947,CAGED Antigo
2016-04-01,I,Alojamento e alimentação,-9426,81634,CAGED Antigo
2016-04-01,J,Informação e comunicação,-1605,23875,CAGED Antigo
2016-04-01,K,Atividades financeiras,-1312,11179,CAGED Antigo
2016-04-01,L,Atividades imobiliárias,399,5124,CAGED Antigo
2016-04-01,M,Atividades profissionais e científicas,-3033,32866,CAGED Antigo
2016-04-01,N,Atividades administrativas e serviços,-7218,162973,CAGED Antigo
2016-04-01,O,Administração pública,2281,6288,CAGED Antigo
2016-04-01,P,Educação,5217,37423,CAGED Antigo
2016-04-01,Q,Saúde humana e serviço social,8263,52512,CAGED Antigo
2016-04-01,R,"Artes, cultura e esporte",15,8595,CAGED Antigo
2016-04-01,S,Outros serviços,357,29759,CAGED Antigo
2016-04-01,T,Serviços domésticos,-24,463,CAGED Antigo
2016-04-01,U,Organismos internacionais,-24,348,CAGED Antigo
2016-06-01,A,Agropecuária,38571,109876,CAGED Antigo
2016-06-01,B,Indústria extrativa,-1400,3192,CAGED Antigo
2016-06-01,C,Indústria de transformação,-29819,173468,CAGED Antigo
2016-06-01,D,Eletricidade e gás,-376,1143,CAGED Antigo
2016-06-01,E,"Água, esgoto e resíduos",-724,5410,CAGED Antigo
2016-06-01,F,Construção,-30644,132900,CAGED Antigo
2016-06-01,G,Comércio e reparação,-26937,299775,CAGED Antigo
2016-06-01,H,Transporte e armazenagem,-8282,61531,CAGED Antigo
2016-06-01,I,Alojamento e alimentação,-5439,74731,CAGED Antigo
2016-06-01,J,Informação e comunicação,-2144,23146,CAGED Antigo
2016-06-01,K,Atividades financeiras,-427,10812,CAGED Antigo
2016-06-01,L,Atividades imobiliárias,-212,4889,CAGED Antigo
2016-06-01,M,Atividades profissionais e científicas,-3065,32058,CAGED Antigo
2016-06-01,N,Atividades administrativas e serviços,-15172,151810,CAGED Antigo
2016-06-01,O,Administração pública,775,5130,CAGED Antigo
2016-06-01,P,Educação,-9929,27325,CAGED Antigo
2016-06-01,Q,Saúde humana e serviço social,4041,48072,CAGED Antigo
2016-06-01,R,"Artes, cultura e esporte",813,8721,CAGED Antigo
2016-06-01,S,Outros serviços,-593,30034,CAGED Antigo
2016-06-01,T,Serviços domésticos,-40,399,CAGED Antigo
2016-06-01,U,Organismos internacionais,-29,341,CAGED Antigo
2016-07-01,A,Agropecuária,4476,82428,CAGED Antigo
2016-07-01,B,Indústria extrativa,-1312,3246,CAGED Antigo
2016-07-01,C,Indústria de transformação,-13928,175706,CAGED Antigo
2016-07-01,D,Eletricidade e gás,190,1290,CAGED Antigo
2016-07-01,E,"Água, esgoto e resíduos",-532,5688,CAGED Antigo
2016-07-01,F,Construção,-29424,130942,CAGED Antigo
2016-07-01,G,Comércio e reparação,-16736,287923,CAGED Antigo
2016-07-01,H,Transporte e armazenagem,-4031,61915,CAGED Antigo
2016-07-01,I,Alojamento e alimentação,-3975,77455,CAGED Antigo
2016-07-01,J,Informação e comunicação,-29,24553,CAGED Antigo
2016-07-01,K,Atividades financeiras,-538,10932,CAGED Antigo
2016-07-01,L,Atividades imobiliárias,-246,4668,CAGED Antigo
2016-07-01,M,Atividades profissionais e científicas,-927,33191,CAGED Antigo
2016-07-01,N,Atividades administrativas e serviços,-13856,156486,CAGED Antigo
2016-07-01,O,Administração pública,271,4248,CAGED Antigo
2016-07-01,P,Educação,-12665,25548,CAGED Antigo
2016-07-01,Q,Saúde humana e serviço social,-128,45404,CAGED Antigo
2016-07-01,R,"Artes, cultura e esporte",1050,9050,CAGED Antigo
2016-07-01,S,Outros serviços,-2317,26576,CAGED Antigo
2016-07-01,T,Serviços domésticos,-54,360,CAGED Antigo
2016-07-01,U,Organismos internacionais,-13,402,CAGED Antigo
2016-08-01,A,Agropecuária,-15044,73810,CAGED Antigo
2016-08-01,B,Indústria extrativa,160,3647,CAGED Antigo
2016-08-01,C,Indústria de transformação,8577,204462,CAGED Antigo
2016-08-01,D,Eletricidade e gás,310,1250,CAGED Antigo
2016-08-01,E,"Água, esgoto e resíduos",-883,6198,CAGED Antigo
2016-08-01,F,Construção,-23742,134373,CAGED Antigo
2016-08-01,G,Comércio e reparação,1581,307272,CAGED Antigo
2016-08-01,H,Transporte e armazenagem,-7669,61056,CAGED Antigo
2016-08-01,I,Alojamento e alimentação,-2965,81469,CAGED Antigo
2016-08-01,J,Informação e comunicação,-742,25064,CAGED Antigo
2016-08-01,K,Atividades financeiras,-865,11427,CAGED Antigo
2016-08-01,L,Atividades imobiliárias,-281,4698,CAGED Antigo
2016-08-01,M,Atividades profissionais e científicas,-796,35179,CAGED Antigo
2016-08-01,N,Atividades administrativas e serviços,-8742,162672,CAGED Antigo
2016-08-01,O,Administração pública,-431,3608,CAGED Antigo
2016-08-01,P,Educação,14831,49074,CAGED Antigo
2016-08-01,Q,Saúde humana e serviço social,4777,48790,CAGED Antigo
2016-08-01,R,"Artes, cultura e esporte",-2069,8484,CAGED Antigo
2016-08-01,S,Outros serviços,151,30542,CAGED Antigo
2016-08-01,T,Serviços domésticos,-43,414,CAGED Antigo
2016-08-01,U,Organismos internacionais,-68,239,CAGED Antigo
2016-09-01,A,Agropecuária,-8297,72932,CAGED Antigo
2016-09-01,B,Indústria extrativa,-1036,2689,CAGED Antigo
2016-09-01,C,Indústria de transformação,10595,186752,CAGED Antigo
2016-09-01,D,Eletricidade e gás,-112,840,CAGED Antigo
2016-09-01,E,"Água, esgoto e resíduos",-305,4841,CAGED Antigo
2016-09-01,F,Construção,-29236,113974,CAGED Antigo
2016-09-01,G,Comércio e reparação,4453,296705,CAGED Antigo
2016-09-01,H,Transporte e armazenagem,-4892,55770,CAGED Antigo
2016-09-01,I,Alojamento e alimentação,-220,76758,CAGED Antigo
2016-09-01,J,Informação e comunicação,2178,25967,CAGED Antigo
2016-09-01,K,Atividades financeiras,76,11026,CAGED Antigo
2016-09-01,L,Atividades imobiliárias,-195,4332,CAGED Antigo
2016-09-01,M,Atividades profissionais e científicas,-1740,31993,CAGED Antigo
2016-09-01,N,Atividades administrativas e serviços,-16523,143861,CAGED Antigo
2016-09-01,O,Administração pública,-403,2365,CAGED Antigo
2016-09-01,P,Educação,3287,29986,CAGED Antigo
2016-09-01,Q,Saúde humana e serviço social,4106,45275,CAGED Antigo
2016-09-01,R,"Artes, cultura e esporte",-3008,7666,CAGED Antigo
2016-09-01,S,Outros serviços,1957,28382,CAGED Antigo
2016-09-01,T,Serviços domésticos,-51,314,CAGED Antigo
2016-09-01,U,Organismos internacionais,84,369,CAGED Antigo
2016-10-01,A,Agropecuária,-12135,64905,CAGED Antigo
2016-10-01,B,Indústria extrativa,-1318,2656,CAGED Antigo
2016-10-01,C,Indústria de transformação,-4102,174403,CAGED Antigo
2016-10-01,D,Eletricidade e gás,199,1089,CAGED Antigo
2016-10-01,E,"Água, esgoto e resíduos",-1991,3723,CAGED Antigo
2016-10-01,F,Construção,-35398,110144,CAGED Antigo
2016-10-01,G,Comércio e reparação,12313,308454,CAGED Antigo
2016-10-01,H,Transporte e armazenagem,-8224,55033,CAGED Antigo
2016-10-01,I,Alojamento e alimentação,-1730,76607,CAGED Antigo
2016-10-01,J,Informação e comunicação,-4070,22918,CAGED Antigo
2016-10-01,K,Atividades financeiras,-1447,9727,CAGED Antigo
2016-10-01,L,Atividades imobiliárias,-108,4390,CAGED Antigo
2016-10-01,M,Atividades profissionais e científicas,-2969,28731,CAGED Antigo
2016-10-01,N,Atividades administrativas e serviços,-10016,143337,CAGED Antigo
2016-10-01,O,Administração pública,-2535,1822,CAGED Antigo
2016-10-01,P,Educação,-1010,23114,CAGED Antigo
2016-10-01,Q,Saúde humana e serviço social,2366,41485,CAGED Antigo
2016-10-01,R,"Artes, cultura e esporte",-869,6925,CAGED Antigo
2016-10-01,S,Outros serviços,-1694,24376,CAGED Antigo
2016-10-01,T,Serviços domésticos,-71,273,CAGED Antigo
2016-10-01,U,Organismos internacionais,61,319,CAGED Antigo
2016-11-01,A,Agropecuária,-25911,59669,CAGED Antigo
2016-11-01,B,Indústria extrativa,-2080,2493,CAGED Antigo
2016-11-01,C,Indústria de transformação,-50273,150836,CAGED Antigo
2016-11-01,D,Eletricidade e gás,9,945,CAGED Antigo
2016-11-01,E,"Água, esgoto e resíduos",-2933,3591,CAGED Antigo
2016-11-01,F,Construção,-53831,102640,CAGED Antigo
2016-11-01,G,Comércio e reparação,57926,347530,CAGED Antigo
2016-11-01,H,Transporte e armazenagem,-9399,57601,CAGED Antigo
2016-11-01,I,Alojamento e alimentação,6347,82933,CAGED Antigo
2016-11-01,J,Informação e comunicação,-382,21529,CAGED Antigo
2016-11-01,K,Atividades financeiras,-1129,9431,CAGED Antigo
2016-11-01,L,Atividades imobiliárias,-237,4266,CAGED Antigo
2016-11-01,M,Atividades profissionais e científicas,-5843,27094,CAGED Antigo
2016-11-01,N,Atividades administrativas e serviços,-9178,141957,CAGED Antigo
2016-11-01,O,Administração pública,-4376,1777,CAGED Antigo
2016-11-01,P,Educação,-8159,18143,CAGED Antigo
2016-11-01,Q,Saúde humana e serviço social,-1636,40598,CAGED Antigo
2016-11-01,R,"Artes, cultura e esporte",-280,6876,CAGED Antigo
2016-11-01,S,Outros serviços,-5189,23364,CAGED Antigo
2016-11-01,T,Serviços domésticos,-36,299,CAGED Antigo
2016-11-01,U,Organismos internacionais,-157,195,CAGED Antigo
2016-12-01,A,Agropecuária,-47741,39770,CAGED Antigo
2016-12-01,B,Indústria extrativa,-2946,1816,CAGED Antigo
2016-12-01,C,Indústria de transformação,-125028,93675,CAGED Antigo
2016-12-01,D,Eletricidade e gás,-280,930,CAGED Antigo
2016-12-01,E,"Água, esgoto e resíduos",-2174,3628,CAGED Antigo
2016-12-01,F,Construção,-86768,67047,CAGED Antigo
2016-12-01,G,Comércio e reparação,-21033,294574,CAGED Antigo
2016-12-01,H,Transporte e armazenagem,-24343,45645,CAGED Antigo
2016-12-01,I,Alojamento e alimentação,-264,73844,CAGED Antigo
2016-12-01,J,Informação e comunicação,-3044,18562,CAGED Antigo
2016-12-01,K,Atividades financeiras,-9720,7770,CAGED Antigo
2016-12-01,L,Atividades imobiliárias,-990,3297,CAGED Antigo
2016-12-01,M,Atividades profissionais e científicas,-12956,19694,CAGED Antigo
2016-12-01,N,Atividades administrativas e serviços,-14797,124441,CAGED Antigo
2016-12-01,O,Administração pública,-19571,1748,CAGED Antigo
2016-12-01,P,Educação,-60162,10694,CAGED Antigo
2016-12-01,Q,Saúde humana e serviço social,-6301,37980,CAGED Antigo
2016-12-01,R,"Artes, cultura e esporte",-1956,5883,CAGED Antigo
2016-12-01,S,Outros serviços,-22114,18039,CAGED Antigo
2016-12-01,T,Serviços domésticos,-102,223,CAGED Antigo
2016-12-01,U,Organismos internacionais,-76,179,CAGED Antigo
2017-01-01,A,Agropecuária,10309,81585,CAGED Antigo
2017-01-01,B,Indústria extrativa,45,3650,CAGED Antigo
2017-01-01,C,Indústria de transformação,18364,199525,CAGED Antigo
2017-01-01,D,Eletricidade e gás,233,1222,CAGED Antigo
2017-01-01,E,"Água, esgoto e resíduos",638,7633,CAGED Antigo
2017-01-01,F,Construção,-1196,124992,CAGED Antigo
2017-01-01,G,Comércio e reparação,-59230,300235,CAGED Antigo
2017-01-01,H,Transporte e armazenagem,-12034,56315,CAGED Antigo
2017-01-01,I,Alojamento e alimentação,-2230,84977,CAGED Antigo
2017-01-01,J,Informação e comunicação,1994,24950,CAGED Antigo
2017-01-01,K,Atividades financeiras,-236,11137,CAGED Antigo
2017-01-01,L,Atividades imobiliárias,215,5091,CAGED Antigo
2017-01-01,M,Atividades profissionais e científicas,3200,36701,CAGED Antigo
2017-01-01,N,Atividades administrativas e serviços,-6173,157220,CAGED Antigo
2017-01-01,O,Administração pública,681,7148,CAGED Antigo
2017-01-01,P,Educação,2575,37298,CAGED Antigo
2017-01-01,Q,Saúde humana e serviço social,2980,46605,CAGED Antigo
2017-01-01,R,"Artes, cultura e esporte",1091,9611,CAGED Antigo
2017-01-01,S,Outros serviços,-2169,28692,CAGED Antigo
2017-01-01,T,Serviços domésticos,-6,341,CAGED Antigo
2017-01-01,U,Organismos internacionais,85,334,CAGED Antigo
2017-02-01,A,Agropecuária,6077,78373,CAGED Antigo
2017-02-01,B,Indústria extrativa,-583,3123,CAGED Antigo
2017-02-01,C,Indústria de transformação,2765,205905,CAGED Antigo
2017-02-01,D,Eletricidade e gás,288,1119,CAGED Antigo
2017-02-01,E,"Água, esgoto e resíduos",1007,6583,CAGED Antigo
2017-02-01,F,Construção,-13761,111665,CAGED Antigo
2017-02-01,G,Comércio e reparação,-20627,294148,CAGED Antigo
2017-02-01,H,Transporte e armazenagem,2328,62749,CAGED Antigo
2017-02-01,I,Alojamento e alimentação,-673,83220,CAGED Antigo
2017-02-01,J,Informação e comunicação,748,22923,CAGED Antigo
2017-02-01,K,Atividades financeiras,-1301,10035,CAGED Antigo
2017-02-01,L,Atividades imobiliárias,241,4617,CAGED Antigo
2017-02-01,M,Atividades profissionais e científicas,-413,32894,CAGED Antigo
2017-02-01,N,Atividades administrativas e serviços,1709,150972,CAGED Antigo
2017-02-01,O,Administração pública,8339,13256,CAGED Antigo
2017-02-01,P,Educação,35966,76390,CAGED Antigo
2017-02-01,Q,Saúde humana e serviço social,5845,49223,CAGED Antigo
2017-02-01,R,"Artes, cultura e esporte",304,8213,CAGED Antigo
2017-02-01,S,Outros serviços,7232,34718,CAGED Antigo
2017-02-01,T,Serviços domésticos,-17,295,CAGED Antigo
2017-02-01,U,Organismos internacionais,138,410,CAGED Antigo
2017-03-01,A,Agropecuária,-3646,77975,CAGED Antigo
2017-03-01,B,Indústria extrativa,-620,3312,CAGED Antigo
2017-03-01,C,Indústria de transformação,-902,210543,CAGED Antigo
2017-03-01,D,Eletricidade e gás,-336,1023,CAGED Antigo
2017-03-01,E,"Água, esgoto e resíduos",-305,6813,CAGED Antigo
2017-03-01,F,Construção,-10207,117708,CAGED Antigo
2017-03-01,G,Comércio e reparação,-34064,315544,CAGED Antigo
2017-03-01,H,Transporte e armazenagem,-604,67902,CAGED Antigo
2017-03-01,I,Alojamento e alimentação,-15323,80391,CAGED Antigo
2017-03-01,J,Informação e comunicação,-1471,24710,CAGED Antigo
2017-03-01,K,Atividades financeiras,-4593,10386,CAGED Antigo
2017-03-01,L,Atividades imobiliárias,-104,4807,CAGED Antigo
2017-03-01,M,Atividades profissionais e científicas,1976,38342,CAGED Antigo
2017-03-01,N,Atividades administrativas e serviços,-10280,153715,CAGED Antigo
2017-03-01,O,Administração pública,4598,8958,CAGED Antigo
2017-03-01,P,Educação,11037,47919,CAGED Antigo
2017-03-01,Q,Saúde humana e serviço social,2731,50215,CAGED Antigo
2017-03-01,R,"Artes, cultura e esporte",-1338,8330,CAGED Antigo
2017-03-01,S,Outros serviços,-197,32151,CAGED Antigo
2017-03-01,T,Serviços domésticos,-63,306,CAGED Antigo
2017-03-01,U,Organismos internacionais,87,282,CAGED Antigo
2017-05-01,A,Agropecuária,45916,118740,CAGED Antigo
2017-05-01,B,Indústria extrativa,-513,3111,CAGED Antigo
2017-05-01,C,Indústria de transformação,992,191658,CAGED Antigo
2017-05-01,D,Eletricidade e gás,-603,1074,CAGED Antigo
2017-05-01,E,"Água, esgoto e resíduos",209,6321,CAGED Antigo
2017-05-01,F,Construção,-4469,119679,CAGED Antigo
2017-05-01,G,Comércio e reparação,-10941,307933,CAGED Antigo
2017-05-01,H,Transporte e armazenagem,-2020,63552,CAGED Antigo
2017-05-01,I,Alojamento e alimentação,-3580,78776,CAGED Antigo
2017-05-01,J,Informação e comunicação,-879,23555,CAGED Antigo
2017-05-01,K,Atividades financeiras,515,11983,CAGED Antigo
2017-05-01,L,Atividades imobiliárias,94,4925,CAGED Antigo
2017-05-01,M,Atividades profissionais e científicas,-237,34107,CAGED Antigo
2017-05-01,N,Atividades administrativas e serviços,-1031,148828,CAGED Antigo
2017-05-01,O,Administração pública,958,5577,CAGED Antigo
2017-05-01,P,Educação,2922,32383,CAGED Antigo
2017-05-01,Q,Saúde humana e serviço social,6218,51260,CAGED Antigo
2017-05-01,R,"Artes, cultura e esporte",-606,8039,CAGED Antigo
2017-05-01,S,Outros serviços,1250,30455,CAGED Antigo
2017-05-01,T,Serviços domésticos,5,283,CAGED Antigo
2017-05-01,U,Organismos internacionais,54,194,CAGED Antigo
2017-07-01,A,Agropecuária,7148,82224,CAGED Antigo
2017-07-01,B,Indústria extrativa,-274,3050,CAGED Antigo
2017-07-01,C,Indústria de transformação,13899,186864,CAGED Antigo
2017-07-01,D,Eletricidade e gás,-27,1054,CAGED Antigo
2017-07-01,E,"Água, esgoto e resíduos",-1215,4955,CAGED Antigo
2017-07-01,F,Construção,-38,118119,CAGED Antigo
2017-07-01,G,Comércio e reparação,10983,296681,CAGED Antigo
2017-07-01,H,Transporte e armazenagem,553,58465,CAGED Antigo
2017-07-01,I,Alojamento e alimentação,-568,76480,CAGED Antigo
2017-07-01,J,Informação e comunicação,2408,25688,CAGED Antigo
2017-07-01,K,Atividades financeiras,1867,12329,CAGED Antigo
2017-07-01,L,Atividades imobiliárias,322,4475,CAGED Antigo
2017-07-01,M,Atividades profissionais e científicas,5164,35668,CAGED Antigo
2017-07-01,N,Atividades administrativas e serviços,2881,145639,CAGED Antigo
2017-07-01,O,Administração pública,-1001,3444,CAGED Antigo
2017-07-01,P,Educação,-9961,26913,CAGED Antigo
2017-07-01,Q,Saúde humana e serviço social,5946,50585,CAGED Antigo
2017-07-01,R,"Artes, cultura e esporte",319,7317,CAGED Antigo
2017-07-01,S,Outros serviços,-2534,27353,CAGED Antigo
2017-07-01,T,Serviços domésticos,18,284,CAGED Antigo
2017-07-01,U,Organismos internacionais,10,183,CAGED Antigo
2017-08-01,A,Agropecuária,-12513,71004,CAGED Antigo
2017-08-01,B,Indústria extrativa,76,3447,CAGED Antigo
2017-08-01,C,Indústria de transformação,13078,202094,CAGED Antigo
2017-08-01,D,Eletricidade e gás,-375,955,CAGED Antigo
2017-08-01,E,"Água, esgoto e resíduos",-22,5595,CAGED Antigo
2017-08-01,F,Construção,-241,126240,CAGED Antigo
2017-08-01,G,Comércio e reparação,11598,313657,CAGED Antigo
2017-08-01,H,Transporte e armazenagem,787,64618,CAGED Antigo
2017-08-01,I,Alojamento e alimentação,564,81298,CAGED Antigo
2017-08-01,J,Informação e comunicação,-285,24865,CAGED Antigo
2017-08-01,K,Atividades financeiras,-2809,12686,CAGED Antigo
2017-08-01,L,Atividades imobiliárias,-162,4680,CAGED Antigo
2017-08-01,M,Atividades profissionais e científicas,3593,38846,CAGED Antigo
2017-08-01,N,Atividades administrativas e serviços,-4141,156650,CAGED Antigo
2017-08-01,O,Administração pública,529,4861,CAGED Antigo
2017-08-01,P,Educação,18074,52648,CAGED Antigo
2017-08-01,Q,Saúde humana e serviço social,6823,52236,CAGED Antigo
2017-08-01,R,"Artes, cultura e esporte",-35,7992,CAGED Antigo
2017-08-01,S,Outros serviços,1094,30097,CAGED Antigo
2017-08-01,T,Serviços domésticos,6,285,CAGED Antigo
2017-08-01,U,Organismos internacionais,-182,197,CAGED Antigo
2017-09-01,A,Agropecuária,-8591,67453,CAGED Antigo
2017-09-01,B,Indústria extrativa,97,2874,CAGED Antigo
2017-09-01,C,Indústria de transformação,25756,194164,CAGED Antigo
2017-09-01,D,Eletricidade e gás,45,1009,CAGED Antigo
2017-09-01,E,"Água, esgoto e resíduos",-1303,4588,CAGED Antigo
2017-09-01,F,Construção,-452,110771,CAGED Antigo
2017-09-01,G,Comércio e reparação,15996,301270,CAGED Antigo
2017-09-01,H,Transporte e armazenagem,-243,51378,CAGED Antigo
2017-09-01,I,Alojamento e alimentação,3109,79623,CAGED Antigo
2017-09-01,J,Informação e comunicação,235,23484,CAGED Antigo
2017-09-01,K,Atividades financeiras,-1003,11943,CAGED Antigo
2017-09-01,L,Atividades imobiliárias,103,4348,CAGED Antigo
2017-09-01,M,Atividades profissionais e científicas,3497,35819,CAGED Antigo
2017-09-01,N,Atividades administrativas e serviços,-8810,140807,CAGED Antigo
2017-09-01,O,Administração pública,-705,3542,CAGED Antigo
2017-09-01,P,Educação,4896,31878,CAGED Antigo
2017-09-01,Q,Saúde humana e serviço social,2187,48310,CAGED Antigo
2017-09-01,R,"Artes, cultura e esporte",-275,8377,CAGED Antigo
2017-09-01,S,Outros serviços,-87,26238,CAGED Antigo
2017-09-01,T,Serviços domésticos,-16,252,CAGED Antigo
2017-09-01,U,Organismos internacionais,-44,179,CAGED Antigo
2017-10-01,A,Agropecuária,-3745,69914,CAGED Antigo
2017-10-01,B,Indústria extrativa,-369,2528,CAGED Antigo
2017-10-01,C,Indústria de transformação,33559,202344,CAGED Antigo
2017-10-01,D,Eletricidade e gás,-267,932,CAGED Antigo
2017-10-01,E,"Água, esgoto e resíduos",-444,4881,CAGED Antigo
2017-10-01,F,Construção,-5397,109009,CAGED Antigo
2017-10-01,G,Comércio e reparação,38411,329123,CAGED Antigo
2017-10-01,H,Transporte e armazenagem,3249,56370,CAGED Antigo
2017-10-01,I,Alojamento e alimentação,3006,80759,CAGED Antigo
